commit_date,language,classification,dep_count
2020-03-09 00:00:00+00:00,java,Only SecDef,0
2020-03-09 00:00:00+00:00,java,Undef Sec (OAS),0
2020-03-09 00:00:00+00:00,ruby,Both,0
2020-03-09 00:00:00+00:00,ruby,Only SecSchemes,0
2020-03-09 00:00:00+00:00,ruby,Only SecDef,0
2020-03-09 00:00:00+00:00,ruby,Undef Sec (OAS),0
2020-04-15 00:00:00+00:00,javascript,Both,0
2020-04-15 00:00:00+00:00,javascript,Only SecSchemes,0
2020-04-15 00:00:00+00:00,javascript,Only SecDef,0
2020-04-15 00:00:00+00:00,javascript,Undef Sec (OAS),0
2020-04-15 00:00:00+00:00,go,Both,0
2020-04-15 00:00:00+00:00,go,Only SecSchemes,0
2020-04-15 00:00:00+00:00,go,Only SecDef,0
2020-04-15 00:00:00+00:00,go,Undef Sec (OAS),0
2020-04-15 00:00:00+00:00,python,Both,0
2020-04-15 00:00:00+00:00,python,Only SecSchemes,0
2020-04-15 00:00:00+00:00,python,Only SecDef,0
2020-04-15 00:00:00+00:00,python,Undef Sec (OAS),0
2020-04-15 00:00:00+00:00,java,Both,0
2020-04-15 00:00:00+00:00,java,Only SecSchemes,0
2020-04-15 00:00:00+00:00,java,Only SecDef,0
2020-04-15 00:00:00+00:00,java,Undef Sec (OAS),0
2020-04-15 00:00:00+00:00,ruby,Both,0
2020-04-15 00:00:00+00:00,ruby,Only SecSchemes,0
2020-04-15 00:00:00+00:00,ruby,Only SecDef,0
2020-04-15 00:00:00+00:00,ruby,Undef Sec (OAS),0
2020-07-20 00:00:00+00:00,javascript,Both,0
2020-07-20 00:00:00+00:00,javascript,Only SecSchemes,0
2020-07-20 00:00:00+00:00,javascript,Only SecDef,0
2020-07-20 00:00:00+00:00,javascript,Undef Sec (OAS),0
2020-07-20 00:00:00+00:00,go,Both,0
2020-07-20 00:00:00+00:00,go,Only SecSchemes,0
2020-07-20 00:00:00+00:00,go,Only SecDef,0
2020-07-20 00:00:00+00:00,go,Undef Sec (OAS),0
2020-07-20 00:00:00+00:00,python,Both,0
2020-07-20 00:00:00+00:00,python,Only SecSchemes,0
2020-07-20 00:00:00+00:00,python,Only SecDef,0
2020-07-20 00:00:00+00:00,python,Undef Sec (OAS),0
2020-07-20 00:00:00+00:00,java,Both,0
2020-07-20 00:00:00+00:00,java,Only SecSchemes,64
2020-07-20 00:00:00+00:00,java,Only SecDef,0
2020-07-20 00:00:00+00:00,java,Undef Sec (OAS),0
2020-07-20 00:00:00+00:00,ruby,Both,0
2020-07-20 00:00:00+00:00,ruby,Only SecSchemes,0
2020-07-20 00:00:00+00:00,ruby,Only SecDef,0
2020-07-20 00:00:00+00:00,ruby,Undef Sec (OAS),0
2020-08-19 00:00:00+00:00,javascript,Both,0
2020-08-19 00:00:00+00:00,javascript,Only SecSchemes,0
2020-08-19 00:00:00+00:00,javascript,Only SecDef,0
2020-08-19 00:00:00+00:00,javascript,Undef Sec (OAS),0
2020-08-19 00:00:00+00:00,go,Both,0
2020-08-19 00:00:00+00:00,go,Only SecSchemes,0
2020-08-19 00:00:00+00:00,go,Only SecDef,0
2020-08-19 00:00:00+00:00,go,Undef Sec (OAS),0
2020-08-19 00:00:00+00:00,python,Both,0
2020-08-19 00:00:00+00:00,python,Only SecSchemes,0
2020-08-19 00:00:00+00:00,python,Only SecDef,0
2020-08-19 00:00:00+00:00,python,Undef Sec (OAS),0
2020-08-19 00:00:00+00:00,java,Both,0
2020-08-19 00:00:00+00:00,java,Only SecSchemes,1
2020-08-19 00:00:00+00:00,java,Only SecDef,0
2020-08-19 00:00:00+00:00,java,Undef Sec (OAS),0
2020-08-19 00:00:00+00:00,ruby,Both,0
2020-08-19 00:00:00+00:00,ruby,Only SecSchemes,0
2020-08-19 00:00:00+00:00,ruby,Only SecDef,0
2020-08-19 00:00:00+00:00,ruby,Undef Sec (OAS),0
2020-08-26 00:00:00+00:00,javascript,Both,0
2020-08-26 00:00:00+00:00,javascript,Only SecSchemes,0
2020-08-26 00:00:00+00:00,javascript,Only SecDef,0
2020-08-26 00:00:00+00:00,javascript,Undef Sec (OAS),0
2020-08-26 00:00:00+00:00,go,Both,0
2020-08-26 00:00:00+00:00,go,Only SecSchemes,0
2020-08-26 00:00:00+00:00,go,Only SecDef,0
2020-08-26 00:00:00+00:00,go,Undef Sec (OAS),0
2020-08-26 00:00:00+00:00,python,Both,0
2020-08-26 00:00:00+00:00,python,Only SecSchemes,0
2020-08-26 00:00:00+00:00,python,Only SecDef,0
2020-08-26 00:00:00+00:00,python,Undef Sec (OAS),0
2020-08-26 00:00:00+00:00,java,Both,0
2020-08-26 00:00:00+00:00,java,Only SecSchemes,6
2020-08-26 00:00:00+00:00,java,Only SecDef,0
2020-08-26 00:00:00+00:00,java,Undef Sec (OAS),0
2020-08-26 00:00:00+00:00,ruby,Both,0
2020-08-26 00:00:00+00:00,ruby,Only SecSchemes,0
2020-08-26 00:00:00+00:00,ruby,Only SecDef,0
2020-08-26 00:00:00+00:00,ruby,Undef Sec (OAS),0
2020-09-15 00:00:00+00:00,javascript,Both,0
2020-09-15 00:00:00+00:00,javascript,Only SecSchemes,0
2020-09-15 00:00:00+00:00,javascript,Only SecDef,0
2020-09-15 00:00:00+00:00,javascript,Undef Sec (OAS),0
2020-09-15 00:00:00+00:00,go,Both,0
2020-09-15 00:00:00+00:00,go,Only SecSchemes,0
2020-09-15 00:00:00+00:00,go,Only SecDef,0
2020-09-15 00:00:00+00:00,go,Undef Sec (OAS),0
2020-09-15 00:00:00+00:00,python,Both,0
2020-09-15 00:00:00+00:00,python,Only SecSchemes,0
2020-09-15 00:00:00+00:00,python,Only SecDef,0
2020-09-15 00:00:00+00:00,python,Undef Sec (OAS),0
2020-09-15 00:00:00+00:00,java,Both,0
2020-09-15 00:00:00+00:00,java,Only SecSchemes,0
2020-09-15 00:00:00+00:00,java,Only SecDef,0
2020-09-15 00:00:00+00:00,java,Undef Sec (OAS),0
2020-09-15 00:00:00+00:00,ruby,Both,0
2020-09-15 00:00:00+00:00,ruby,Only SecSchemes,0
2020-09-15 00:00:00+00:00,ruby,Only SecDef,0
2020-09-15 00:00:00+00:00,ruby,Undef Sec (OAS),0
2020-09-16 00:00:00+00:00,javascript,Both,0
2020-09-16 00:00:00+00:00,javascript,Only SecSchemes,0
2020-09-16 00:00:00+00:00,javascript,Only SecDef,0
2020-09-16 00:00:00+00:00,javascript,Undef Sec (OAS),0
2020-09-16 00:00:00+00:00,go,Both,0
2020-09-16 00:00:00+00:00,go,Only SecSchemes,0
2020-09-16 00:00:00+00:00,go,Only SecDef,0
2020-09-16 00:00:00+00:00,go,Undef Sec (OAS),0
2020-09-16 00:00:00+00:00,python,Both,0
2020-09-16 00:00:00+00:00,python,Only SecSchemes,0
2020-09-16 00:00:00+00:00,python,Only SecDef,0
2020-09-16 00:00:00+00:00,python,Undef Sec (OAS),0
2020-09-16 00:00:00+00:00,java,Both,0
2020-09-16 00:00:00+00:00,java,Only SecSchemes,0
2020-09-16 00:00:00+00:00,java,Only SecDef,0
2020-09-16 00:00:00+00:00,java,Undef Sec (OAS),0
2020-09-16 00:00:00+00:00,ruby,Both,0
2020-09-16 00:00:00+00:00,ruby,Only SecSchemes,0
2020-09-16 00:00:00+00:00,ruby,Only SecDef,0
2020-09-16 00:00:00+00:00,ruby,Undef Sec (OAS),0
2020-09-17 00:00:00+00:00,javascript,Both,0
2020-09-17 00:00:00+00:00,javascript,Only SecSchemes,0
2020-09-17 00:00:00+00:00,javascript,Only SecDef,0
2020-09-17 00:00:00+00:00,javascript,Undef Sec (OAS),0
2020-09-17 00:00:00+00:00,go,Both,0
2020-09-17 00:00:00+00:00,go,Only SecSchemes,0
2020-09-17 00:00:00+00:00,go,Only SecDef,0
2020-09-17 00:00:00+00:00,go,Undef Sec (OAS),0
2020-09-17 00:00:00+00:00,python,Both,0
2020-09-17 00:00:00+00:00,python,Only SecSchemes,0
2020-09-17 00:00:00+00:00,python,Only SecDef,0
2020-09-17 00:00:00+00:00,python,Undef Sec (OAS),0
2020-09-17 00:00:00+00:00,java,Both,0
2020-09-17 00:00:00+00:00,java,Only SecSchemes,0
2020-09-17 00:00:00+00:00,java,Only SecDef,0
2020-09-17 00:00:00+00:00,java,Undef Sec (OAS),0
2020-09-17 00:00:00+00:00,ruby,Both,0
2020-09-17 00:00:00+00:00,ruby,Only SecSchemes,0
2020-09-17 00:00:00+00:00,ruby,Only SecDef,0
2020-09-17 00:00:00+00:00,ruby,Undef Sec (OAS),0
2020-09-18 00:00:00+00:00,javascript,Both,0
2020-09-18 00:00:00+00:00,javascript,Only SecSchemes,0
2020-09-18 00:00:00+00:00,javascript,Only SecDef,0
2020-09-18 00:00:00+00:00,javascript,Undef Sec (OAS),0
2020-09-18 00:00:00+00:00,go,Both,0
2020-09-18 00:00:00+00:00,go,Only SecSchemes,0
2020-09-18 00:00:00+00:00,go,Only SecDef,0
2020-09-18 00:00:00+00:00,go,Undef Sec (OAS),0
2020-09-18 00:00:00+00:00,python,Both,0
2020-09-18 00:00:00+00:00,python,Only SecSchemes,0
2020-09-18 00:00:00+00:00,python,Only SecDef,0
2020-09-18 00:00:00+00:00,python,Undef Sec (OAS),0
2020-09-18 00:00:00+00:00,java,Both,0
2020-09-18 00:00:00+00:00,java,Only SecSchemes,0
2020-09-18 00:00:00+00:00,java,Only SecDef,0
2020-09-18 00:00:00+00:00,java,Undef Sec (OAS),0
2020-09-18 00:00:00+00:00,ruby,Both,0
2020-09-18 00:00:00+00:00,ruby,Only SecSchemes,0
2020-09-18 00:00:00+00:00,ruby,Only SecDef,0
2020-09-18 00:00:00+00:00,ruby,Undef Sec (OAS),0
2020-09-19 00:00:00+00:00,javascript,Both,0
2020-09-19 00:00:00+00:00,javascript,Only SecSchemes,0
2020-09-19 00:00:00+00:00,javascript,Only SecDef,0
2020-09-19 00:00:00+00:00,javascript,Undef Sec (OAS),0
2020-09-19 00:00:00+00:00,go,Both,0
2020-09-19 00:00:00+00:00,go,Only SecSchemes,0
2020-09-19 00:00:00+00:00,go,Only SecDef,0
2020-09-19 00:00:00+00:00,go,Undef Sec (OAS),0
2020-09-19 00:00:00+00:00,python,Both,0
2020-09-19 00:00:00+00:00,python,Only SecSchemes,0
2020-09-19 00:00:00+00:00,python,Only SecDef,0
2020-09-19 00:00:00+00:00,python,Undef Sec (OAS),0
2020-09-19 00:00:00+00:00,java,Both,0
2020-09-19 00:00:00+00:00,java,Only SecSchemes,0
2020-09-19 00:00:00+00:00,java,Only SecDef,0
2020-09-19 00:00:00+00:00,java,Undef Sec (OAS),0
2020-09-19 00:00:00+00:00,ruby,Both,0
2020-09-19 00:00:00+00:00,ruby,Only SecSchemes,0
2020-09-19 00:00:00+00:00,ruby,Only SecDef,0
2020-09-19 00:00:00+00:00,ruby,Undef Sec (OAS),0
2020-10-30 00:00:00+00:00,javascript,Both,0
2020-10-30 00:00:00+00:00,javascript,Only SecSchemes,0
2020-10-30 00:00:00+00:00,javascript,Only SecDef,0
2020-10-30 00:00:00+00:00,javascript,Undef Sec (OAS),0
2020-10-30 00:00:00+00:00,go,Both,0
2020-10-30 00:00:00+00:00,go,Only SecSchemes,0
2020-10-30 00:00:00+00:00,go,Only SecDef,0
2020-10-30 00:00:00+00:00,go,Undef Sec (OAS),0
2020-10-30 00:00:00+00:00,python,Both,0
2020-10-30 00:00:00+00:00,python,Only SecSchemes,0
2020-10-30 00:00:00+00:00,python,Only SecDef,0
2020-10-30 00:00:00+00:00,python,Undef Sec (OAS),0
2020-10-30 00:00:00+00:00,java,Both,0
2020-10-30 00:00:00+00:00,java,Only SecSchemes,16
2020-10-30 00:00:00+00:00,java,Only SecDef,0
2020-10-30 00:00:00+00:00,java,Undef Sec (OAS),0
2020-10-30 00:00:00+00:00,ruby,Both,0
2020-10-30 00:00:00+00:00,ruby,Only SecSchemes,0
2020-10-30 00:00:00+00:00,ruby,Only SecDef,0
2020-10-30 00:00:00+00:00,ruby,Undef Sec (OAS),0
2020-11-03 00:00:00+00:00,javascript,Both,0
2020-11-03 00:00:00+00:00,javascript,Only SecSchemes,0
2020-11-03 00:00:00+00:00,javascript,Only SecDef,0
2020-11-03 00:00:00+00:00,javascript,Undef Sec (OAS),0
2020-11-03 00:00:00+00:00,go,Both,0
2020-11-03 00:00:00+00:00,go,Only SecSchemes,0
2020-11-03 00:00:00+00:00,go,Only SecDef,0
2020-11-03 00:00:00+00:00,go,Undef Sec (OAS),0
2020-11-03 00:00:00+00:00,python,Both,0
2020-11-03 00:00:00+00:00,python,Only SecSchemes,0
2020-11-03 00:00:00+00:00,python,Only SecDef,0
2020-11-03 00:00:00+00:00,python,Undef Sec (OAS),0
2020-11-03 00:00:00+00:00,java,Both,0
2020-11-03 00:00:00+00:00,java,Only SecSchemes,4
2020-11-03 00:00:00+00:00,java,Only SecDef,0
2020-11-03 00:00:00+00:00,java,Undef Sec (OAS),0
2020-11-03 00:00:00+00:00,ruby,Both,0
2020-11-03 00:00:00+00:00,ruby,Only SecSchemes,0
2020-11-03 00:00:00+00:00,ruby,Only SecDef,0
2020-11-03 00:00:00+00:00,ruby,Undef Sec (OAS),0
2020-12-01 00:00:00+00:00,javascript,Both,0
2020-12-01 00:00:00+00:00,javascript,Only SecSchemes,0
2020-12-01 00:00:00+00:00,javascript,Only SecDef,0
2020-12-01 00:00:00+00:00,javascript,Undef Sec (OAS),0
2020-12-01 00:00:00+00:00,go,Both,0
2020-12-01 00:00:00+00:00,go,Only SecSchemes,0
2020-12-01 00:00:00+00:00,go,Only SecDef,0
2020-12-01 00:00:00+00:00,go,Undef Sec (OAS),0
2020-12-01 00:00:00+00:00,python,Both,0
2020-12-01 00:00:00+00:00,python,Only SecSchemes,0
2020-12-01 00:00:00+00:00,python,Only SecDef,0
2020-12-01 00:00:00+00:00,python,Undef Sec (OAS),0
2020-12-01 00:00:00+00:00,java,Both,0
2020-12-01 00:00:00+00:00,java,Only SecSchemes,0
2020-12-01 00:00:00+00:00,java,Only SecDef,0
2020-12-01 00:00:00+00:00,java,Undef Sec (OAS),0
2020-12-01 00:00:00+00:00,ruby,Both,0
2020-12-01 00:00:00+00:00,ruby,Only SecSchemes,0
2020-12-01 00:00:00+00:00,ruby,Only SecDef,0
2020-12-01 00:00:00+00:00,ruby,Undef Sec (OAS),0
2020-12-11 00:00:00+00:00,javascript,Both,0
2020-12-11 00:00:00+00:00,javascript,Only SecSchemes,0
2020-12-11 00:00:00+00:00,javascript,Only SecDef,0
2020-12-11 00:00:00+00:00,javascript,Undef Sec (OAS),0
2020-12-11 00:00:00+00:00,go,Both,0
2020-12-11 00:00:00+00:00,go,Only SecSchemes,0
2020-12-11 00:00:00+00:00,go,Only SecDef,0
2020-12-11 00:00:00+00:00,go,Undef Sec (OAS),0
2020-12-11 00:00:00+00:00,python,Both,0
2020-12-11 00:00:00+00:00,python,Only SecSchemes,0
2020-12-11 00:00:00+00:00,python,Only SecDef,0
2020-12-11 00:00:00+00:00,python,Undef Sec (OAS),0
2020-12-11 00:00:00+00:00,java,Both,0
2020-12-11 00:00:00+00:00,java,Only SecSchemes,16
2020-12-11 00:00:00+00:00,java,Only SecDef,0
2020-12-11 00:00:00+00:00,java,Undef Sec (OAS),0
2020-12-11 00:00:00+00:00,ruby,Both,0
2020-12-11 00:00:00+00:00,ruby,Only SecSchemes,0
2020-12-11 00:00:00+00:00,ruby,Only SecDef,0
2020-12-11 00:00:00+00:00,ruby,Undef Sec (OAS),0
2021-02-16 00:00:00+00:00,javascript,Both,0
2021-02-16 00:00:00+00:00,javascript,Only SecSchemes,0
2021-02-16 00:00:00+00:00,javascript,Only SecDef,0
2021-02-16 00:00:00+00:00,javascript,Undef Sec (OAS),1
2021-02-16 00:00:00+00:00,go,Both,0
2021-02-16 00:00:00+00:00,go,Only SecSchemes,0
2021-02-16 00:00:00+00:00,go,Only SecDef,0
2021-02-16 00:00:00+00:00,go,Undef Sec (OAS),0
2021-02-16 00:00:00+00:00,python,Both,0
2021-02-16 00:00:00+00:00,python,Only SecSchemes,0
2021-02-16 00:00:00+00:00,python,Only SecDef,0
2021-02-16 00:00:00+00:00,python,Undef Sec (OAS),0
2021-02-16 00:00:00+00:00,java,Both,0
2021-02-16 00:00:00+00:00,java,Only SecSchemes,0
2021-02-16 00:00:00+00:00,java,Only SecDef,0
2021-02-16 00:00:00+00:00,java,Undef Sec (OAS),0
2021-02-16 00:00:00+00:00,ruby,Both,0
2021-02-16 00:00:00+00:00,ruby,Only SecSchemes,0
2021-02-16 00:00:00+00:00,ruby,Only SecDef,0
2021-02-16 00:00:00+00:00,ruby,Undef Sec (OAS),0
2021-02-17 00:00:00+00:00,javascript,Both,0
2021-02-17 00:00:00+00:00,javascript,Only SecSchemes,0
2021-02-17 00:00:00+00:00,javascript,Only SecDef,0
2021-02-17 00:00:00+00:00,javascript,Undef Sec (OAS),1
2021-02-17 00:00:00+00:00,go,Both,0
2021-02-17 00:00:00+00:00,go,Only SecSchemes,0
2021-02-17 00:00:00+00:00,go,Only SecDef,0
2021-02-17 00:00:00+00:00,go,Undef Sec (OAS),0
2021-02-17 00:00:00+00:00,python,Both,0
2021-02-17 00:00:00+00:00,python,Only SecSchemes,0
2021-02-17 00:00:00+00:00,python,Only SecDef,0
2021-02-17 00:00:00+00:00,python,Undef Sec (OAS),0
2021-02-17 00:00:00+00:00,java,Both,0
2021-02-17 00:00:00+00:00,java,Only SecSchemes,0
2021-02-17 00:00:00+00:00,java,Only SecDef,0
2021-02-17 00:00:00+00:00,java,Undef Sec (OAS),0
2021-02-17 00:00:00+00:00,ruby,Both,0
2021-02-17 00:00:00+00:00,ruby,Only SecSchemes,0
2021-02-17 00:00:00+00:00,ruby,Only SecDef,0
2021-02-17 00:00:00+00:00,ruby,Undef Sec (OAS),0
2021-02-18 00:00:00+00:00,javascript,Both,0
2021-02-18 00:00:00+00:00,javascript,Only SecSchemes,0
2021-02-18 00:00:00+00:00,javascript,Only SecDef,0
2021-02-18 00:00:00+00:00,javascript,Undef Sec (OAS),1
2021-02-18 00:00:00+00:00,go,Both,0
2021-02-18 00:00:00+00:00,go,Only SecSchemes,0
2021-02-18 00:00:00+00:00,go,Only SecDef,0
2021-02-18 00:00:00+00:00,go,Undef Sec (OAS),0
2021-02-18 00:00:00+00:00,python,Both,0
2021-02-18 00:00:00+00:00,python,Only SecSchemes,0
2021-02-18 00:00:00+00:00,python,Only SecDef,0
2021-02-18 00:00:00+00:00,python,Undef Sec (OAS),0
2021-02-18 00:00:00+00:00,java,Both,0
2021-02-18 00:00:00+00:00,java,Only SecSchemes,0
2021-02-18 00:00:00+00:00,java,Only SecDef,0
2021-02-18 00:00:00+00:00,java,Undef Sec (OAS),0
2021-02-18 00:00:00+00:00,ruby,Both,0
2021-02-18 00:00:00+00:00,ruby,Only SecSchemes,0
2021-02-18 00:00:00+00:00,ruby,Only SecDef,0
2021-02-18 00:00:00+00:00,ruby,Undef Sec (OAS),0
2021-02-23 00:00:00+00:00,javascript,Both,0
2021-02-23 00:00:00+00:00,javascript,Only SecSchemes,0
2021-02-23 00:00:00+00:00,javascript,Only SecDef,0
2021-02-23 00:00:00+00:00,javascript,Undef Sec (OAS),2
2021-02-23 00:00:00+00:00,go,Both,0
2021-02-23 00:00:00+00:00,go,Only SecSchemes,0
2021-02-23 00:00:00+00:00,go,Only SecDef,0
2021-02-23 00:00:00+00:00,go,Undef Sec (OAS),0
2021-02-23 00:00:00+00:00,python,Both,0
2021-02-23 00:00:00+00:00,python,Only SecSchemes,0
2021-02-23 00:00:00+00:00,python,Only SecDef,0
2021-02-23 00:00:00+00:00,python,Undef Sec (OAS),0
2021-02-23 00:00:00+00:00,java,Both,0
2021-02-23 00:00:00+00:00,java,Only SecSchemes,0
2021-02-23 00:00:00+00:00,java,Only SecDef,0
2021-02-23 00:00:00+00:00,java,Undef Sec (OAS),0
2021-02-23 00:00:00+00:00,ruby,Both,0
2021-02-23 00:00:00+00:00,ruby,Only SecSchemes,0
2021-02-23 00:00:00+00:00,ruby,Only SecDef,0
2021-02-23 00:00:00+00:00,ruby,Undef Sec (OAS),0
2021-02-25 00:00:00+00:00,javascript,Both,0
2021-02-25 00:00:00+00:00,javascript,Only SecSchemes,0
2021-02-25 00:00:00+00:00,javascript,Only SecDef,0
2021-02-25 00:00:00+00:00,javascript,Undef Sec (OAS),1
2021-02-25 00:00:00+00:00,go,Both,0
2021-02-25 00:00:00+00:00,go,Only SecSchemes,0
2021-02-25 00:00:00+00:00,go,Only SecDef,0
2021-02-25 00:00:00+00:00,go,Undef Sec (OAS),0
2021-02-25 00:00:00+00:00,python,Both,0
2021-02-25 00:00:00+00:00,python,Only SecSchemes,0
2021-02-25 00:00:00+00:00,python,Only SecDef,0
2021-02-25 00:00:00+00:00,python,Undef Sec (OAS),0
2021-02-25 00:00:00+00:00,java,Both,0
2021-02-25 00:00:00+00:00,java,Only SecSchemes,0
2021-02-25 00:00:00+00:00,java,Only SecDef,0
2021-02-25 00:00:00+00:00,java,Undef Sec (OAS),0
2021-02-25 00:00:00+00:00,ruby,Both,0
2021-02-25 00:00:00+00:00,ruby,Only SecSchemes,0
2021-02-25 00:00:00+00:00,ruby,Only SecDef,0
2021-02-25 00:00:00+00:00,ruby,Undef Sec (OAS),0
2021-02-28 00:00:00+00:00,javascript,Both,0
2021-02-28 00:00:00+00:00,javascript,Only SecSchemes,0
2021-02-28 00:00:00+00:00,javascript,Only SecDef,0
2021-02-28 00:00:00+00:00,javascript,Undef Sec (OAS),1
2021-02-28 00:00:00+00:00,go,Both,0
2021-02-28 00:00:00+00:00,go,Only SecSchemes,0
2021-02-28 00:00:00+00:00,go,Only SecDef,0
2021-02-28 00:00:00+00:00,go,Undef Sec (OAS),0
2021-02-28 00:00:00+00:00,python,Both,0
2021-02-28 00:00:00+00:00,python,Only SecSchemes,0
2021-02-28 00:00:00+00:00,python,Only SecDef,0
2021-02-28 00:00:00+00:00,python,Undef Sec (OAS),0
2021-02-28 00:00:00+00:00,java,Both,0
2021-02-28 00:00:00+00:00,java,Only SecSchemes,0
2021-02-28 00:00:00+00:00,java,Only SecDef,0
2021-02-28 00:00:00+00:00,java,Undef Sec (OAS),0
2021-02-28 00:00:00+00:00,ruby,Both,0
2021-02-28 00:00:00+00:00,ruby,Only SecSchemes,0
2021-02-28 00:00:00+00:00,ruby,Only SecDef,0
2021-02-28 00:00:00+00:00,ruby,Undef Sec (OAS),0
2021-03-04 00:00:00+00:00,javascript,Both,0
2021-03-04 00:00:00+00:00,javascript,Only SecSchemes,0
2021-03-04 00:00:00+00:00,javascript,Only SecDef,0
2021-03-04 00:00:00+00:00,javascript,Undef Sec (OAS),4
2021-03-04 00:00:00+00:00,go,Both,0
2021-03-04 00:00:00+00:00,go,Only SecSchemes,0
2021-03-04 00:00:00+00:00,go,Only SecDef,0
2021-03-04 00:00:00+00:00,go,Undef Sec (OAS),0
2021-03-04 00:00:00+00:00,python,Both,0
2021-03-04 00:00:00+00:00,python,Only SecSchemes,0
2021-03-04 00:00:00+00:00,python,Only SecDef,0
2021-03-04 00:00:00+00:00,python,Undef Sec (OAS),0
2021-03-04 00:00:00+00:00,java,Both,0
2021-03-04 00:00:00+00:00,java,Only SecSchemes,0
2021-03-04 00:00:00+00:00,java,Only SecDef,0
2021-03-04 00:00:00+00:00,java,Undef Sec (OAS),0
2021-03-04 00:00:00+00:00,ruby,Both,0
2021-03-04 00:00:00+00:00,ruby,Only SecSchemes,0
2021-03-04 00:00:00+00:00,ruby,Only SecDef,0
2021-03-04 00:00:00+00:00,ruby,Undef Sec (OAS),0
2021-03-05 00:00:00+00:00,javascript,Both,0
2021-03-05 00:00:00+00:00,javascript,Only SecSchemes,0
2021-03-05 00:00:00+00:00,javascript,Only SecDef,0
2021-03-05 00:00:00+00:00,javascript,Undef Sec (OAS),1
2021-03-05 00:00:00+00:00,go,Both,0
2021-03-05 00:00:00+00:00,go,Only SecSchemes,0
2021-03-05 00:00:00+00:00,go,Only SecDef,0
2021-03-05 00:00:00+00:00,go,Undef Sec (OAS),0
2021-03-05 00:00:00+00:00,python,Both,0
2021-03-05 00:00:00+00:00,python,Only SecSchemes,0
2021-03-05 00:00:00+00:00,python,Only SecDef,0
2021-03-05 00:00:00+00:00,python,Undef Sec (OAS),0
2021-03-05 00:00:00+00:00,java,Both,0
2021-03-05 00:00:00+00:00,java,Only SecSchemes,0
2021-03-05 00:00:00+00:00,java,Only SecDef,0
2021-03-05 00:00:00+00:00,java,Undef Sec (OAS),0
2021-03-05 00:00:00+00:00,ruby,Both,0
2021-03-05 00:00:00+00:00,ruby,Only SecSchemes,0
2021-03-05 00:00:00+00:00,ruby,Only SecDef,0
2021-03-05 00:00:00+00:00,ruby,Undef Sec (OAS),0
2021-03-20 00:00:00+00:00,javascript,Both,0
2021-03-20 00:00:00+00:00,javascript,Only SecSchemes,0
2021-03-20 00:00:00+00:00,javascript,Only SecDef,0
2021-03-20 00:00:00+00:00,javascript,Undef Sec (OAS),3
2021-03-20 00:00:00+00:00,go,Both,0
2021-03-20 00:00:00+00:00,go,Only SecSchemes,0
2021-03-20 00:00:00+00:00,go,Only SecDef,0
2021-03-20 00:00:00+00:00,go,Undef Sec (OAS),0
2021-03-20 00:00:00+00:00,python,Both,0
2021-03-20 00:00:00+00:00,python,Only SecSchemes,0
2021-03-20 00:00:00+00:00,python,Only SecDef,0
2021-03-20 00:00:00+00:00,python,Undef Sec (OAS),0
2021-03-20 00:00:00+00:00,java,Both,0
2021-03-20 00:00:00+00:00,java,Only SecSchemes,0
2021-03-20 00:00:00+00:00,java,Only SecDef,0
2021-03-20 00:00:00+00:00,java,Undef Sec (OAS),0
2021-03-20 00:00:00+00:00,ruby,Both,0
2021-03-20 00:00:00+00:00,ruby,Only SecSchemes,0
2021-03-20 00:00:00+00:00,ruby,Only SecDef,0
2021-03-20 00:00:00+00:00,ruby,Undef Sec (OAS),0
2021-03-31 00:00:00+00:00,javascript,Both,0
2021-03-31 00:00:00+00:00,javascript,Only SecSchemes,0
2021-03-31 00:00:00+00:00,javascript,Only SecDef,0
2021-03-31 00:00:00+00:00,javascript,Undef Sec (OAS),1
2021-03-31 00:00:00+00:00,go,Both,0
2021-03-31 00:00:00+00:00,go,Only SecSchemes,0
2021-03-31 00:00:00+00:00,go,Only SecDef,0
2021-03-31 00:00:00+00:00,go,Undef Sec (OAS),0
2021-03-31 00:00:00+00:00,python,Both,0
2021-03-31 00:00:00+00:00,python,Only SecSchemes,0
2021-03-31 00:00:00+00:00,python,Only SecDef,0
2021-03-31 00:00:00+00:00,python,Undef Sec (OAS),0
2021-03-31 00:00:00+00:00,java,Both,0
2021-03-31 00:00:00+00:00,java,Only SecSchemes,0
2021-03-31 00:00:00+00:00,java,Only SecDef,0
2021-03-31 00:00:00+00:00,java,Undef Sec (OAS),0
2021-03-31 00:00:00+00:00,ruby,Both,0
2021-03-31 00:00:00+00:00,ruby,Only SecSchemes,0
2021-03-31 00:00:00+00:00,ruby,Only SecDef,0
2021-03-31 00:00:00+00:00,ruby,Undef Sec (OAS),0
2021-04-06 00:00:00+00:00,javascript,Both,0
2021-04-06 00:00:00+00:00,javascript,Only SecSchemes,0
2021-04-06 00:00:00+00:00,javascript,Only SecDef,0
2021-04-06 00:00:00+00:00,javascript,Undef Sec (OAS),0
2021-04-06 00:00:00+00:00,go,Both,0
2021-04-06 00:00:00+00:00,go,Only SecSchemes,0
2021-04-06 00:00:00+00:00,go,Only SecDef,0
2021-04-06 00:00:00+00:00,go,Undef Sec (OAS),0
2021-04-06 00:00:00+00:00,python,Both,0
2021-04-06 00:00:00+00:00,python,Only SecSchemes,0
2021-04-06 00:00:00+00:00,python,Only SecDef,0
